AirportID,Altitude,City,Country,DST,IATA,ICAO,Longitude,Name,Latitude,Source,Timezone,TZDatabaseTimezone,Type
771,24,Jever,Germany,E,\N,ETNJ,7.88867,Jever Air Base,53.533501,OurAirports,1,Europe/Berlin,airport
772,138,Laage,Germany,E,RLG,ETNL,12.278300285299999,Rostock-Laage Airport,53.9182014465,OurAirports,1,Europe/Berlin,airport
773,386,Noervenich,Germany,E,\N,ETNN,6.65817,Nörvenich Air Base,50.8312,OurAirports,1,Europe/Berlin,airport
774,70,Schleswig,Germany,E,WBG,ETNS,9.51633,Schleswig Air Base,54.459301,OurAirports,1,Europe/Berlin,airport
775,26,Wittmundhafen,Germany,E,\N,ETNT,7.667329788208008,Wittmundhafen Airport,53.54779815673828,OurAirports,1,Europe/Berlin,airport
777,187,Wunstorf,Germany,E,\N,ETNW,9.42717,Wunstorf Air Base,52.457298,OurAirports,1,Europe/Berlin,airport
778,1353,Vilseck,Germany,E,\N,ETOI,11.767200469970703,Vilseck Army Air Field,49.63359832763672,OurAirports,1,Europe/Berlin,airport
779,309,Coleman,Germany,E,\N,ETOR,8.463390350341797,Coleman Army Air Field,49.5635986328125,OurAirports,1,Europe/Berlin,airport
780,461,Wiesbaden,Germany,E,WIE,ETOU,8.325400352478027,Wiesbaden Army Airfield,50.049800872802734,OurAirports,1,Europe/Berlin,airport
781,2044,Landsberg,Germany,E,\N,ETSA,10.906,Landsberg Lech Air Base,48.070599,OurAirports,1,Europe/Berlin,airport
782,1568,Buechel,Germany,E,\N,ETSB,7.06333017349,Büchel Air Base,50.1738014221,OurAirports,1,Europe/Berlin,airport
783,1515,Erding,Germany,E,\N,ETSE,11.948699951171875,Erding Airport,48.32229995727539,OurAirports,1,Europe/Berlin,airport
784,1703,Fuerstenfeldbruck,Germany,E,FEL,ETSF,11.266944,Fürstenfeldbruck Air Base,48.205555,OurAirports,1,Europe/Berlin,airport
785,265,Holzdorf,Germany,E,\N,ETSH,13.1677,Holzdorf Air Base,51.767799,OurAirports,1,Europe/Berlin,airport
786,1202,Ingolstadt,Germany,E,IGS,ETSI,11.534000396728516,Ingolstadt Manching Airport,48.7156982421875,OurAirports,1,Europe/Berlin,airport
787,1822,Lechfeld,Germany,E,\N,ETSL,10.8612,Lechfeld Air Base,48.185504,OurAirports,1,Europe/Berlin,airport
788,1249,Neuburg,Germany,E,\N,ETSN,11.2115,Neuburg AFB,48.710999,OurAirports,1,Europe/Berlin,airport
789,236,Guetersloh,Germany,E,GUT,ETUO,8.30633,Gütersloh Air Base,51.922798,OurAirports,1,Europe/Berlin,airport
790,98,Alexander Bay,South Africa,U,ALJ,FAAB,16.5333,Alexander Bay Airport,-28.575001,OurAirports,2,Africa/Johannesburg,airport
791,2648,Aggeneys,South Africa,U,AGZ,FAAG,18.813899993896484,Aggeneys Airport,-29.28179931640625,OurAirports,2,Africa/Johannesburg,airport
792,5300,Brakpan,South Africa,U,\N,FABB,28.301799774169922,Brakpan Airport,-26.23859977722168,OurAirports,2,Africa/Johannesburg,airport
793,1950,Bisho,South Africa,U,BIY,FABE,27.279100418099997,Bisho Airport,-32.8970985413,OurAirports,2,Africa/Johannesburg,airport
794,4458,Bloemfontein,South Africa,U,BFN,FABL,26.302400589,Bram Fischer International Airport,-29.092699050900002,OurAirports,2,Africa/Johannesburg,airport
795,5561,Bethlehem,South Africa,U,\N,FABM,28.3360996246,Bethlehem Airport,-28.2483997345,OurAirports,2,Africa/Johannesburg,airport
796,4236,Bothaville,South Africa,U,\N,FABO,26.629199981689453,Hendrik Potgieter Airport,-27.36680030822754,OurAirports,2,Africa/Johannesburg,airport
797,151,Cape Town,South Africa,U,CPT,FACT,18.6016998291,Cape Town International Airport,-33.9648017883,OurAirports,2,Africa/Johannesburg,airport
798,3250,Calvinia,South Africa,U,\N,FACV,19.725900650024414,Calvinia Airport,-31.50029945373535,OurAirports,2,Africa/Johannesburg,airport
799,295,Durban,South Africa,U,DUR,FALE,31.1197222222,King Shaka International Airport,-29.6144444444,OurAirports,2,Africa/Johannesburg,airport
800,435,East London,South Africa,U,ELS,FAEL,27.825899124099998,Ben Schoeman Airport,-33.0355987549,OurAirports,2,Africa/Johannesburg,airport
801,5700,Ermelo,South Africa,U,\N,FAEO,29.979799270629883,Ermelo Airport,-26.4955997467041,OurAirports,2,Africa/Johannesburg,airport
802,5315,Ficksburg,South Africa,U,FCB,FAFB,27.908899307250977,Ficksburg Sentraoes Airport,-28.82309913635254,OurAirports,2,Africa/Johannesburg,airport
803,5325,Johannesburg,South Africa,U,GCJ,FAGC,28.1401004791,Grand Central Airport,-25.986299514799995,OurAirports,2,Africa/Johannesburg,airport
804,648,George,South Africa,U,GRJ,FAGG,22.378902,George Airport,-34.0056,OurAirports,2,Africa/Johannesburg,airport
806,2604,Graaff Reinet,South Africa,U,\N,FAGR,24.541400909423828,Graaff Reinet Airport,-32.193599700927734,OurAirports,2,Africa/Johannesburg,airport
807,2135,Grahamstown,South Africa,U,\N,FAGT,26.49810028076172,Grahamstown Airport,-33.284698486328125,OurAirports,2,Africa/Johannesburg,airport
808,3531,Greytown,South Africa,U,\N,FAGY,30.586700439499996,Greytown Airport,-29.1219997406,OurAirports,2,Africa/Johannesburg,airport
809,4399,Harmony,South Africa,U,\N,FAHA,26.8612003326416,Harmony Airport,-28.078699111938477,OurAirports,2,Africa/Johannesburg,airport
810,5585,Harrismith,South Africa,U,HRS,FAHR,29.106199264526367,Harrismith Airport,-28.23509979248047,OurAirports,2,Africa/Johannesburg,airport
811,1743,Hoedspruit,South Africa,U,HDS,FAHS,31.0487003326,Hoedspruit Air Force Base Airport,-24.368600845299998,OurAirports,2,Africa/Johannesburg,airport
812,4176,Hendrik Verwoerddam,South Africa,U,\N,FAHV,25.52829933166504,Gariep Dam Airport,-30.56220054626465,OurAirports,2,Africa/Johannesburg,airport
813,5558,Johannesburg,South Africa,U,JNB,FAOR,28.246,OR Tambo International Airport,-26.1392,OurAirports,2,Africa/Johannesburg,airport
814,4444,Klerksdorp,South Africa,U,KXE,FAKD,26.718000411987305,P C Pelser Airport,-26.8710994720459,OurAirports,2,Africa/Johannesburg,airport
815,3950,Kimberley,South Africa,U,KIM,FAKM,24.7651996613,Kimberley Airport,-28.802799224900003,OurAirports,2,Africa/Johannesburg,airport
816,5499,Krugersdorp,South Africa,U,\N,FAKR,27.7259149551,Krugersdorp Airport,-26.0808259199,OurAirports,2,Africa/Johannesburg,airport
817,4700,Kroonstad,South Africa,U,\N,FAKS,27.315799713134766,Kroonstad Airport,-27.660600662231445,OurAirports,2,Africa/Johannesburg,airport
818,4382,Kuruman,South Africa,U,KMH,FAKU,23.411399841308594,Johan Pienaar Airport,-27.45669937133789,OurAirports,2,Africa/Johannesburg,airport
819,270,Kleinsee,South Africa,U,KLZ,FAKZ,17.093999862700002,Kleinsee Airport,-29.6884002686,OurAirports,2,Africa/Johannesburg,airport
820,4517,Johannesburg,South Africa,U,HLA,FALA,27.9260997772,Lanseria Airport,-25.938499450699997,OurAirports,2,Africa/Johannesburg,airport
821,4875,Lichtenburg,South Africa,U,\N,FALI,26.184600830078125,Lichtenburg Airport,-26.17569923400879,OurAirports,2,Africa/Johannesburg,airport
822,3069,Lambertsbaai,South Africa,U,\N,FALM,29.696500778198242,Makhado Air Force Base Airport,-23.159900665283203,OurAirports,2,Africa/Johannesburg,airport
823,108,Langebaanweg,South Africa,U,SDB,FALW,18.1602993011,Langebaanweg Airport,-32.968898773199996,OurAirports,2,Africa/Johannesburg,airport
824,3548,Ladysmith,South Africa,U,LAY,FALY,29.749700546299998,Ladysmith Airport,-28.5816993713,OurAirports,2,Africa/Johannesburg,airport
825,4886,Middelburg,South Africa,U,\N,FAMB,29.440200805664062,Middelburg Airport,-25.684799194335938,OurAirports,2,Africa/Johannesburg,airport
827,495,Margate,South Africa,U,MGH,FAMG,30.343000412,Margate Airport,-30.8574008942,OurAirports,2,Africa/Johannesburg,airport
828,2980,Marble Hall,South Africa,U,\N,FAMI,29.283100128173828,Marble Hall Airport,-24.989099502563477,OurAirports,2,Africa/Johannesburg,airport
829,5600,Majuba Power Station,South Africa,U,\N,FAMJ,29.7784996033,Majuba Power Station Airport,-27.079299926799997,OurAirports,2,Africa/Johannesburg,airport
831,1024,Malalane,South Africa,U,LLE,FAMN,31.5767002106,Riverside Airport,-25.4300003052,OurAirports,2,Africa/Johannesburg,airport
832,4251,Musina,South Africa,U,\N,FAMS,26.9090003967,Morningside Farm Airport,-25.7045001984,OurAirports,2,Africa/Johannesburg,airport
833,400,Mkuze,South Africa,U,MZQ,FAMU,32.0443000793457,Mkuze Airport,-27.626100540161133,OurAirports,2,Africa/Johannesburg,airport
834,4074,Newcastle,South Africa,U,NCS,FANC,29.976900100699996,Newcastle Airport,-27.7705993652,OurAirports,2,Africa/Johannesburg,airport
835,3900,Nylstroom,South Africa,U,\N,FANY,28.434900283813477,Nylstroom Airfield,-24.686100006103516,OurAirports,2,Africa/Johannesburg,airport
836,52,Overberg,South Africa,U,OVG,FAOB,20.250699996900003,Overberg Airport,-34.554901123,OurAirports,2,Africa/Johannesburg,airport
837,1063,Oudtshoorn,South Africa,U,OUH,FAOH,22.188999176,Oudtshoorn Airport,-33.6069984436,OurAirports,2,Africa/Johannesburg,airport
838,226,Port Elizabeth,South Africa,U,PLZ,FAPE,25.6173000336,Port Elizabeth Airport,-33.9849014282,OurAirports,2,Africa/Johannesburg,airport
839,465,Plettenberg Bay,South Africa,U,PBZ,FAPG,23.3287234306,Plettenberg Bay Airport,-34.0881601675,OurAirports,2,Africa/Johannesburg,airport
840,1432,Phalaborwa,South Africa,U,PHW,FAPH,31.1553993225,Hendrik Van Eck Airport,-23.937200546299998,OurAirports,2,Africa/Johannesburg,airport
841,4354,Polokwane,South Africa,U,\N,FAPI,29.4843997955,Pietersburg Municipal Airport,-23.9260997772,OurAirports,2,Africa/Johannesburg,airport
842,1227,Port Saint Johns,South Africa,U,JOH,FAPJ,29.519800186157227,Port St Johns Airport,-31.605899810791016,OurAirports,2,Africa/Johannesburg,airport
843,2423,Pietermaritzburg,South Africa,U,PZB,FAPM,30.3987007141,Pietermaritzburg Airport,-29.649000167799997,OurAirports,2,Africa/Johannesburg,airport
844,3412,Pilanesberg,South Africa,U,NTY,FAPN,27.173400878900004,Pilanesberg International Airport,-25.333799362199997,OurAirports,2,Africa/Johannesburg,airport
845,4076,Potgietersrus,South Africa,U,PTG,FAPP,29.458615,Polokwane International Airport,-23.845269,OurAirports,2,Africa/Johannesburg,airport
846,4520,Potchefstroom,South Africa,U,PCF,FAPS,27.0818996429,Potchefstroom Airport,-26.670999527,OurAirports,2,Africa/Johannesburg,airport
847,4740,Parys,South Africa,U,\N,FAPY,27.503400802612305,Parys Airport,-26.889299392700195,OurAirports,2,Africa/Johannesburg,airport
848,3637,Queenstown,South Africa,U,UTW,FAQT,26.882200241088867,Queenstown Airport,-31.92020034790039,OurAirports,2,Africa/Johannesburg,airport
849,109,Richard's Bay,South Africa,U,RCB,FARB,32.0920982361,Richards Bay Airport,-28.740999221800003,OurAirports,2,Africa/Johannesburg,airport
850,3700,Rustenburg,South Africa,U,\N,FARG,27.271099090599996,Rustenburg Airport,-25.6443004608,OurAirports,2,Africa/Johannesburg,airport
851,640,Robertson,South Africa,U,ROD,FARS,19.902799606323242,Robertson Airport,-33.812198638916016,OurAirports,2,Africa/Johannesburg,airport
852,2690,Springbok,South Africa,U,SBU,FASB,17.939599990844727,Springbok Airport,-29.689300537109375,OurAirports,2,Africa/Johannesburg,airport
853,5250,Secunda,South Africa,U,ZEC,FASC,29.170099258399997,Secunda Airport,-26.52409935,OurAirports,2,Africa/Johannesburg,airport
854,50,Saldanha,South Africa,U,\N,FASD,17.9692993164,Saldanha /Vredenburg Airport,-32.964099884,OurAirports,2,Africa/Johannesburg,airport
855,5340,Springs,South Africa,U,\N,FASI,28.3982715607,Springs Airfield,-26.2494004736,OurAirports,2,Africa/Johannesburg,airport
856,4780,Swartkop,South Africa,U,\N,FASK,28.164600372299997,Swartkop Air Force Base,-25.8097000122,OurAirports,2,Africa/Johannesburg,airport
857,3848,Sishen,South Africa,U,SIS,FASS,22.9993000031,Sishen Airport,-27.6485996246,OurAirports,2,Africa/Johannesburg,airport
858,407,Swellendam,South Africa,U,\N,FASX,20.474599838256836,Hendrik Swellengrebel Airport,-34.04819869995117,OurAirports,2,Africa/Johannesburg,airport
859,1020,Skukuza,South Africa,U,SZK,FASZ,31.5886993408,Skukuza Airport,-24.960899353,OurAirports,2,Africa/Johannesburg,airport
860,4360,Tommy's Field,South Africa,U,\N,FATF,22.993200302124023,Tommys Field Airport,-28.260000228881836,OurAirports,2,Africa/Johannesburg,airport
861,4547,Bloemfontein,South Africa,U,\N,FATP,26.15760040283203,New Tempe Airport,-29.032899856567383,OurAirports,2,Africa/Johannesburg,airport
862,5313,Tutuka,South Africa,U,\N,FATT,29.3388004303,Tutuka Power Station Airport,-26.776599884,OurAirports,2,Africa/Johannesburg,airport
863,1914,Tzaneen,South Africa,U,LTA,FATZ,30.329299926799997,Tzaneen Airport,-23.8243999481,OurAirports,2,Africa/Johannesburg,airport
864,1720,Ulundi,South Africa,U,ULD,FAUL,31.4165000916,Prince Mangosuthu Buthelezi Airport,-28.3206005096,OurAirports,2,Africa/Johannesburg,airport
865,2782,Upington,South Africa,U,UTN,FAUP,21.260200500499998,Pierre Van Ryneveld Airport,-28.39909935,OurAirports,2,Africa/Johannesburg,airport
866,2400,Umtata,South Africa,U,UTT,FAUT,28.6733551025,K. D. Matanzima Airport,-31.546363184900002,OurAirports,2,Africa/Johannesburg,airport
867,3920,Vryburg,South Africa,U,VRU,FAVB,24.7287998199,Vryburg Airport,-26.9824008942,OurAirports,2,Africa/Johannesburg,airport
868,20,Durban,South Africa,U,VIR,FAVG,31.058399200439453,Virginia Airport,-29.770599365234375,OurAirports,2,Africa/Johannesburg,airport
869,330,Vredendal,South Africa,U,VRE,FAVR,18.5447998046875,Vredendal Airport,-31.641000747680664,OurAirports,2,Africa/Johannesburg,airport
870,4846,Vereeniging,South Africa,U,\N,FAVV,27.9608001709,Vereeniging Airport,-26.566400528,OurAirports,2,Africa/Johannesburg,airport
871,4095,Pretoria,South Africa,U,PRY,FAWB,28.224199,Wonderboom Airport,-25.6539,OurAirports,2,Africa/Johannesburg,airport
872,5078,Witbank,South Africa,U,\N,FAWI,29.1919994354,Witbank Airport,-25.832300186199998,OurAirports,2,Africa/Johannesburg,airport
873,4940,Waterkloof,South Africa,U,WKF,FAWK,28.222499847399998,Waterkloof Air Force Base,-25.829999923699997,OurAirports,2,Africa/Johannesburg,airport
874,4421,Welkom,South Africa,U,\N,FAWM,26.663333892799997,Welkom Airport,-27.996824511099998,OurAirports,2,Africa/Johannesburg,airport
875,52,Ysterplaat,South Africa,U,\N,FAYP,18.498300552368164,Ysterplaat Air Force Base,-33.90019989013672,OurAirports,2,Africa/Johannesburg,airport
876,4258,Zeerust,South Africa,U,\N,FAZR,26.042299270629883,Zeerust Airport,-25.599000930786133,OurAirports,2,Africa/Johannesburg,airport
877,3283,Francistown,Botswana,U,FRW,FBFT,27.47450065612793,Francistown Airport,-21.15959930419922,OurAirports,2,Africa/Gaborone,airport
878,3900,Jwaneng,Botswana,U,JWA,FBJW,24.69099998474121,Jwaneng Airport,-24.6023006439209,OurAirports,2,Africa/Gaborone,airport
879,3289,Kasane,Botswana,U,BBK,FBKE,25.162399291992188,Kasane Airport,-17.83289909362793,OurAirports,2,Africa/Gaborone,airport
880,3093,Maun,Botswana,U,MUB,FBMN,23.431100845336914,Maun Airport,-19.97260093688965,OurAirports,2,Africa/Gaborone,airport
881,3299,Gaberone,Botswana,U,GBE,FBSK,25.9182,Sir Seretse Khama International Airport,-24.555201,OurAirports,2,Africa/Gaborone,airport
882,2925,Selebi-phikwe,Botswana,U,PKW,FBSP,27.8288,Selebi Phikwe Airport,-22.0583,OurAirports,2,Africa/Gaborone,airport
883,1048,Brazzaville,Congo (Brazzaville),N,BZV,FCBB,15.253000259399414,Maya-Maya Airport,-4.251699924468994,OurAirports,1,Africa/Brazzaville,airport
884,1214,Owando,Congo (Kinshasa),N,FTX,FCOO,15.95009994506836,Owando Airport,-0.5313500165939331,OurAirports,1,Africa/Brazzaville,airport
885,1158,Ouesso,Congo (Kinshasa),N,OUE,FCOU,16.0379009247,Ouesso Airport,1.6159900426899998,OurAirports,1,Africa/Brazzaville,airport
886,55,Pointe-noire,Congo (Brazzaville),N,PNR,FCPP,11.88659954071045,Pointe Noire Airport,-4.816030025482178,OurAirports,1,Africa/Brazzaville,airport
887,2075,Manzini,Swaziland,U,MTS,FDMS,31.3075008392334,Matsapha Airport,-26.52899932861328,OurAirports,2,Africa/Mbabane,airport
888,1208,Bangui,Central African Republic,N,BGF,FEFF,18.518800735473633,Bangui M'Poko International Airport,4.39847993850708,OurAirports,1,Africa/Bangui,airport
889,1929,Berberati,Central African Republic,N,BBT,FEFT,15.786399841308594,Berbérati Airport,4.2215800285339355,OurAirports,1,Africa/Bangui,airport
890,13,Bata,Equatorial Guinea,N,BSG,FGBT,9.805680274963379,Bata Airport,1.9054700136184692,OurAirports,1,Africa/Malabo,airport
891,76,Malabo,Equatorial Guinea,N,SSG,FGSL,8.708720207214355,Malabo Airport,3.755270004272461,OurAirports,1,Africa/Malabo,airport
892,278,Wide Awake,Saint Helena,N,ASI,FHAW,-14.3937,RAF Ascension Island,-7.9696,OurAirports,0,Atlantic/St_Helena,airport
893,186,Plaisance,Mauritius,N,MRU,FIMP,57.683601,Sir Seewoosagur Ramgoolam International Airport,-20.430201,OurAirports,4,Indian/Mauritius,airport
894,95,Rodriguez Island,Mauritius,N,RRG,FIMR,63.361,Sir Charles Gaetan Duval Airport,-19.7577,OurAirports,4,Indian/Mauritius,airport
895,9,Diego Garcia Island,British Indian Ocean Territory,U,NKW,FJDG,72.411102,Diego Garcia Naval Support Facility,-7.31327,OurAirports,6,Indian/Chagos,airport
896,151,Tiko,Cameroon,N,TKC,FKKC,9.360529899600001,Tiko Airport,4.08919000626,OurAirports,1,Africa/Douala,airport
897,33,Douala,Cameroon,N,DLA,FKKD,9.719479560849999,Douala International Airport,4.0060801506,OurAirports,1,Africa/Douala,airport
898,1390,Maroua,Cameroon,N,MVR,FKKL,14.257399559020996,Salak Airport,10.451399803161621,OurAirports,1,Africa/Douala,airport
899,3963,Foumban,Cameroon,N,FOM,FKKM,10.750800132751465,Foumban Nkounja Airport,5.636919975280762,OurAirports,1,Africa/Douala,airport
900,3655,N'gaoundere,Cameroon,N,NGE,FKKN,13.559200286865234,N'Gaoundéré Airport,7.3570098876953125,OurAirports,1,Africa/Douala,airport
901,794,Garoua,Cameroon,N,GOU,FKKR,13.370100021362305,Garoua International Airport,9.33588981628418,OurAirports,1,Africa/Douala,airport
902,4347,Bafoussam,Cameroon,N,BFX,FKKU,10.354599952700001,Bafoussam Airport,5.536920070650001,OurAirports,1,Africa/Douala,airport
903,4065,Bamenda,Cameroon,N,BPC,FKKV,10.122599601745605,Bamenda Airport,6.039239883422852,OurAirports,1,Africa/Douala,airport
904,2464,Yaounde,Cameroon,N,YAO,FKKY,11.523500442504883,Yaoundé Airport,3.8360400199890137,OurAirports,1,Africa/Douala,airport
905,4636,Kasompe,Zambia,U,CGJ,FLKE,27.893899917603,Kasompe Airport,-12.572799682617,OurAirports,2,Africa/Lusaka,airport
906,3302,Livingstone,Zambia,U,LVI,FLLI,25.82270050048828,Livingstone Airport,-17.821800231933594,OurAirports,2,Africa/Lusaka,airport
907,3779,Lusaka,Zambia,U,LUN,FLLS,28.4526004791,Kenneth Kaunda International Airport Lusaka,-15.3308000565,OurAirports,2,Africa/Lusaka,airport
908,1853,Mfuwe,Zambia,U,MFU,FLMF,31.936599731445312,Mfuwe Airport,-13.258899688720703,OurAirports,2,Africa/Lusaka,airport
909,3488,Mongu,Zambia,U,MNR,FLMG,23.16230010986328,Mongu Airport,-15.254500389099121,OurAirports,2,Africa/Lusaka,airport
910,4167,Ndola,Zambia,U,NLA,FLND,28.66489982605,Simon Mwansa Kapwepwe International Airport,-12.998100280762,OurAirports,2,Africa/Lusaka,airport
911,4145,Southdowns,Zambia,U,KIW,FLSO,28.149900436401367,Southdowns Airport,-12.900500297546387,OurAirports,2,Africa/Lusaka,airport
912,93,Moroni,Comoros,U,HAH,FMCH,43.2719,Prince Said Ibrahim International Airport,-11.5337,OurAirports,3,Indian/Comoro,airport
913,46,Moheli,Comoros,U,NWA,FMCI,43.76639938354492,Mohéli Bandar Es Eslam Airport,-12.298100471496582,OurAirports,3,Indian/Comoro,airport
914,62,Anjouan,Comoros,U,AJN,FMCV,44.430301666259766,Ouani Airport,-12.131699562072754,OurAirports,3,Indian/Comoro,airport
915,23,Dzaoudzi,Mayotte,U,DZA,FMCZ,45.28110122680664,Dzaoudzi Pamandzi International Airport,-12.804699897766113,OurAirports,3,Indian/Mayotte,airport
916,66,St.-denis,Reunion,U,RUN,FMEE,55.51029968261719,Roland Garros Airport,-20.887100219726562,OurAirports,4,Indian/Reunion,airport
917,59,St.-pierre,Reunion,U,ZSE,FMEP,55.42499923706055,Pierrefonds Airport,-21.320899963378906,OurAirports,4,Indian/Reunion,airport
918,4198,Antananarivo,Madagascar,U,TNR,FMMI,47.478802,Ivato Airport,-18.7969,OurAirports,3,Indian/Antananarivo,airport
919,203,Miandrivazo,Madagascar,U,ZVA,FMMN,45.450801849365234,Miandrivazo Airport,-19.56279945373535,OurAirports,3,Indian/Antananarivo,airport
920,7,Sainte Marie,Madagascar,U,SMS,FMMS,49.815799713134766,Sainte Marie Airport,-17.093900680541992,OurAirports,3,Indian/Antananarivo,airport
921,22,Toamasina,Madagascar,U,TMM,FMMT,49.39250183105469,Toamasina Airport,-18.109500885009766,OurAirports,3,Indian/Antananarivo,airport
922,30,Morondava,Madagascar,U,MOQ,FMMV,44.31760025024414,Morondava Airport,-20.284700393676758,OurAirports,3,Indian/Antananarivo,airport
923,374,Antsiranana,Madagascar,U,DIE,FMNA,49.29169845581055,Arrachart Airport,-12.34939956665039,OurAirports,3,Indian/Antananarivo,airport
924,9,Mananara,Madagascar,U,WMR,FMNC,49.773799896240234,Mananara Nord Airport,-16.16390037536621,OurAirports,3,Indian/Antananarivo,airport
925,1552,Andapa,Madagascar,U,ZWA,FMND,49.620601654052734,Andapa Airport,-14.651700019836426,OurAirports,3,Indian/Antananarivo,airport
926,72,Ambilobe,Madagascar,U,AMB,FMNE,48.987998962402344,Ambilobe Airport,-13.188400268554688,OurAirports,3,Indian/Antananarivo,airport
927,20,Antalaha,Madagascar,U,ANM,FMNH,50.3202018737793,Antsirabato Airport,-14.99940013885498,OurAirports,3,Indian/Antananarivo,airport
928,345,Analalava,Madagascar,U,HVA,FMNL,47.76380157470703,Analalava Airport,-14.62969970703125,OurAirports,3,Indian/Antananarivo,airport
929,87,Mahajanga,Madagascar,U,MJN,FMNM,46.351232528699995,Amborovy Airport,-15.6668417421,OurAirports,3,Indian/Antananarivo,airport
