AirportID,City,Altitude,DST,Country,ICAO,IATA,Latitude,Longitude,Name,Source,Timezone,Type,TZDatabaseTimezone
2214,Multan,403,N,Pakistan,OPMT,MUX,30.20319938659668,71.41909790039062,Multan International Airport,OurAirports,5,airport,Asia/Karachi
2215,Nawabshah,95,N,Pakistan,OPNH,WNS,26.2194,68.390099,Shaheed Benazirabad Airport,OurAirports,5,airport,Asia/Karachi
2216,Okara,568,N,Pakistan,OPOK,\N,30.740999221800003,73.3576965332,Okara Cantonment Airstrip,OurAirports,5,airport,Asia/Karachi
2217,Panjgur,3289,N,Pakistan,OPPG,PJG,26.954500198364258,64.13249969482422,Panjgur Airport,OurAirports,5,airport,Asia/Karachi
2218,Pasni,33,N,Pakistan,OPPI,PSI,25.29050064086914,63.34510040283203,Pasni Airport,OurAirports,5,airport,Asia/Karachi
2219,Peshawar,1158,N,Pakistan,OPPS,PEW,33.993900299072266,71.51460266113281,Peshawar International Airport,OurAirports,5,airport,Asia/Karachi
2220,Qasim,1581,N,Pakistan,OPQS,\N,33.56019973754883,73.033203125,Qasim Airport,OurAirports,5,airport,Asia/Karachi
2221,Quetta,5267,N,Pakistan,OPQT,UET,30.251399993896484,66.93779754638672,Quetta International Airport,OurAirports,5,airport,Asia/Karachi
2222,Rahim Yar Khan,271,N,Pakistan,OPRK,RYK,28.383899688720703,70.27960205078125,Shaikh Zaid Airport,OurAirports,5,airport,Asia/Karachi
2223,Islamabad,1668,N,Pakistan,OPRN,\N,33.616699,73.099197,Benazir Bhutto International Airport,OurAirports,5,airport,Asia/Karachi
2224,Risalpur,1050,N,Pakistan,OPRS,\N,34.08110046386719,71.97260284423828,Risalpur Air Base,OurAirports,5,airport,Asia/Karachi
2225,Rawala Kot,5479,N,Pakistan,OPRT,RAZ,33.849700927734375,73.79810333251953,Rawalakot Airport,OurAirports,5,airport,Asia/Karachi
2227,Sukkur,196,N,Pakistan,OPSK,SKZ,27.722000122070312,68.79170227050781,Sukkur Airport,OurAirports,5,airport,Asia/Karachi
2228,Saidu Sharif,3183,N,Pakistan,OPSS,SDT,34.8135986328125,72.35279846191406,Saidu Sharif Airport,OurAirports,5,airport,Asia/Karachi
2229,Sui,763,N,Pakistan,OPSU,SUL,28.645099639892578,69.1769027709961,Sui Airport,OurAirports,5,airport,Asia/Karachi
2230,Talhar,28,N,Pakistan,OPTH,BDN,24.84149932861328,68.8384017944336,Talhar Airport,OurAirports,5,airport,Asia/Karachi
2232,Wana,4550,N,Pakistan,OPWN,WAF,32.3046989440918,69.57039642333984,Wana Airport,OurAirports,5,airport,Asia/Karachi
2233,Zhob,4728,N,Pakistan,OPZB,PZH,31.358400344848633,69.4636001586914,Zhob Airport,OurAirports,5,airport,Asia/Karachi
2234,Basrah,11,U,Iraq,ORMM,BSR,30.549100875854492,47.66210174560547,Basrah International Airport,OurAirports,3,airport,Asia/Baghdad
2235,Aleppo,1276,E,Syria,OSAP,ALP,36.18069839477539,37.22439956665039,Aleppo International Airport,OurAirports,2,airport,Asia/Damascus
2236,Damascus,2020,E,Syria,OSDI,DAM,33.4114990234375,36.51559829711914,Damascus International Airport,OurAirports,2,airport,Asia/Damascus
2237,Deire Zor,700,E,Syria,OSDZ,DEZ,35.2854,40.175999,Deir ez-Zor Air Base,OurAirports,2,airport,Asia/Damascus
2239,Latakia,157,E,Syria,OSLK,LTK,35.401100158691406,35.948699951171875,Bassel Al-Assad International Airport,OurAirports,2,airport,Asia/Damascus
2240,Palmyra,1322,E,Syria,OSPR,PMS,34.5574,38.316898,Palmyra Airport,OurAirports,2,airport,Asia/Damascus
2241,Doha,35,U,Qatar,OTBD,DIA,25.261101,51.565102,Doha International Airport,OurAirports,3,airport,Asia/Qatar
2242,Canton Island,9,U,Kiribati,PCIS,CIS,-2.7681200504300003,-171.710006714,Canton Island Airport,OurAirports,13,airport,Pacific/Enderbury
2243,Rota,607,U,Northern Mariana Islands,PGRO,ROP,14.174300193786621,145.2429962158203,Rota International Airport,OurAirports,10,airport,Pacific/Saipan
2244,Saipan,215,U,Northern Mariana Islands,PGSN,SPN,15.119,145.729004,Saipan International Airport,OurAirports,10,airport,Pacific/Saipan
2245,Andersen,627,U,Guam,PGUA,UAM,13.584,144.929998,Andersen Air Force Base,OurAirports,10,airport,Pacific/Guam
2246,Agana,298,U,Guam,PGUM,GUM,13.4834003448,144.796005249,Antonio B. Won Pat International Airport,OurAirports,10,airport,Pacific/Guam
2247,West Tinian,271,U,Northern Mariana Islands,PGWT,TIQ,14.999199867248535,145.61900329589844,Tinian International Airport,OurAirports,10,airport,Pacific/Saipan
2249,Majuro,6,U,Marshall Islands,PKMJ,MAJ,7.064760208129883,171.27200317382812,Marshall Islands International Airport,OurAirports,12,airport,Pacific/Majuro
2250,Kwajalein,9,U,Marshall Islands,PKRO,\N,9.396889686580002,167.470993042,Dyess Army Air Field,OurAirports,12,airport,Pacific/Majuro
2251,Kwajalein,9,U,Marshall Islands,PKWA,KWA,8.720120429992676,167.73199462890625,Bucholz Army Air Field,OurAirports,12,airport,Pacific/Majuro
2252,Kiritimati,5,U,Kiribati,PLCH,CXI,1.9861600399017334,-157.35000610351562,Cassidy International Airport,OurAirports,-12,airport,\N
2253,Midway,13,U,Midway Islands,PMDY,MDY,28.20170021057129,-177.38099670410156,Henderson Field,OurAirports,-11,airport,Pacific/Midway
2254,Chuuk,11,U,Micronesia,PTKK,TKK,7.461870193481445,151.84300231933594,Chuuk International Airport,OurAirports,10,airport,Pacific/Truk
2255,Pohnpei,10,U,Micronesia,PTPN,PNI,6.985099792480469,158.20899963378906,Pohnpei International Airport,OurAirports,11,airport,Pacific/Ponape
2256,Babelthuap,176,U,Palau,PTRO,ROR,7.36731,134.544236,Babelthuap Airport,OurAirports,9,airport,Pacific/Palau
2257,Kosrae,11,U,Micronesia,PTSA,KSA,5.35698,162.957993,Kosrae International Airport,OurAirports,11,airport,Pacific/Kosrae
2258,Yap,91,U,Micronesia,PTYA,YAP,9.49891,138.082993,Yap International Airport,OurAirports,10,airport,Pacific/Truk
2259,Kinmen,93,U,Taiwan,RCBS,KNH,24.4279,118.359001,Kinmen Airport,OurAirports,8,airport,Asia/Taipei
2260,Pingtung,78,U,Taiwan,RCDC,\N,22.672399520874023,120.46199798583984,Pingtung South Airport,OurAirports,8,airport,Asia/Taipei
2261,Longtang,790,U,Taiwan,RCDI,\N,24.855100631713867,121.23799896240234,Longtan Air Base,OurAirports,8,airport,Asia/Taipei
2262,Fengnin,143,U,Taiwan,RCFN,TTT,22.7549991607666,121.10199737548828,Taitung Airport,OurAirports,8,airport,Asia/Taipei
2263,Green Island,28,U,Taiwan,RCGI,GNI,22.673900604248047,121.46600341796875,Lyudao Airport,OurAirports,8,airport,Asia/Taipei
2264,Kaohsiung,31,U,Taiwan,RCKH,KHH,22.57710075378418,120.3499984741211,Kaohsiung International Airport,OurAirports,8,airport,Asia/Taipei
2265,Chiayi,85,U,Taiwan,RCKU,CYI,23.46179962158203,120.39299774169922,Chiayi Airport,OurAirports,8,airport,Asia/Taipei
2267,Lanyu,44,U,Taiwan,RCLY,KYD,22.027000427246094,121.53500366210938,Lanyu Airport,OurAirports,8,airport,Asia/Taipei
2268,Taichung,663,N,Taiwan,RCMQ,RMQ,24.264699935913086,120.62100219726562,Taichung Ching Chuang Kang Airport,OurAirports,8,airport,Asia/Taipei
2270,Tainan,63,U,Taiwan,RCNN,TNN,22.95039939880371,120.20600128173828,Tainan Airport,OurAirports,8,airport,Asia/Taipei
2271,Hsinchu,26,U,Taiwan,RCPO,HSZ,24.8180007935,120.939002991,Hsinchu Air Base,OurAirports,8,airport,Asia/Taipei
2272,Makung,103,U,Taiwan,RCQC,MZG,23.568700790405273,119.62799835205078,Makung Airport,OurAirports,8,airport,Asia/Taipei
2273,Taitung,121,U,Taiwan,RCQS,\N,22.793100357055664,121.18199920654297,Chihhang Air Base,OurAirports,8,airport,Asia/Taipei
2274,Pingtung,97,U,Taiwan,RCSQ,PIF,22.700199127197266,120.48200225830078,Pingtung North Airport,OurAirports,8,airport,Asia/Taipei
2275,Taipei,18,U,Taiwan,RCSS,TSA,25.069400787353516,121.552001953125,Taipei Songshan Airport,OurAirports,8,airport,Asia/Taipei
2276,Taipei,106,U,Taiwan,RCTP,TPE,25.0777,121.233002,Taiwan Taoyuan International Airport,OurAirports,8,airport,Asia/Taipei
2277,Wang An,115,U,Taiwan,RCWA,WOT,23.367372512817383,119.50277709960938,Wang-an Airport,OurAirports,8,airport,Asia/Taipei
2278,Hualien,52,U,Taiwan,RCYU,HUN,24.023099899291992,121.61799621582031,Hualien Airport,OurAirports,8,airport,Asia/Taipei
2279,Tokyo,141,U,Japan,RJAA,NRT,35.7647018433,140.386001587,Narita International Airport,OurAirports,9,airport,Asia/Tokyo
2280,Matsumoto,2182,U,Japan,RJAF,MMJ,36.16680145263672,137.92300415039062,Matsumoto Airport,OurAirports,9,airport,Asia/Tokyo
2281,Ibaraki,105,U,Japan,RJAH,IBR,36.181098938,140.414993286,Hyakuri Airport,OurAirports,9,airport,Asia/Tokyo
2282,Minami Tori Shima,22,U,Japan,RJAM,MUS,24.2896995544,153.979003906,Minami Torishima Airport,OurAirports,9,airport,Asia/Tokyo
2283,Iwojima,384,U,Japan,RJAW,IWO,24.784000396728516,141.322998046875,Iwo Jima Airport,OurAirports,9,airport,Asia/Tokyo
2284,Nanki-shirahama,298,U,Japan,RJBD,SHM,33.6622009277,135.363998413,Nanki Shirahama Airport,OurAirports,9,airport,Asia/Tokyo
2285,Kohnan,3,U,Japan,RJBK,\N,34.59080123901367,133.93299865722656,Kohnan Airport,OurAirports,9,airport,Asia/Tokyo
2286,Obihiro,505,U,Japan,RJCB,OBO,42.7332992554,143.216995239,Tokachi-Obihiro Airport,OurAirports,9,airport,Asia/Tokyo
2287,Sapporo,82,U,Japan,RJCC,CTS,42.77519989013672,141.69200134277344,New Chitose Airport,OurAirports,9,airport,Asia/Tokyo
2288,Hakodate,151,U,Japan,RJCH,HKD,41.7700004578,140.822006226,Hakodate Airport,OurAirports,9,airport,Asia/Tokyo
2289,Chitose,87,U,Japan,RJCJ,\N,42.79449844359999,141.666000366,Chitose Air Base,OurAirports,9,airport,Asia/Tokyo
2290,Memanbetsu,135,U,Japan,RJCM,MMB,43.8805999756,144.164001465,Memanbetsu Airport,OurAirports,9,airport,Asia/Tokyo
2291,Nakashibetsu,234,U,Japan,RJCN,SHB,43.5774993896,144.960006714,Nakashibetsu Airport,OurAirports,9,airport,Asia/Tokyo
2293,Tokachi,281,U,Japan,RJCT,\N,42.890499114990234,143.1580047607422,Tokachi Airport,OurAirports,9,airport,Asia/Tokyo
2294,Wakkanai,30,U,Japan,RJCW,WKJ,45.4042015076,141.800994873,Wakkanai Airport,OurAirports,9,airport,Asia/Tokyo
2295,Iki,41,U,Japan,RJDB,IKI,33.7490005493,129.785003662,Iki Airport,OurAirports,9,airport,Asia/Tokyo
2296,Yamaguchi,23,U,Japan,RJDC,UBJ,33.930000305200004,131.279006958,Yamaguchi Ube Airport,OurAirports,9,airport,Asia/Tokyo
2297,Tsushima,213,U,Japan,RJDT,TSJ,34.2849006653,129.330993652,Tsushima Airport,OurAirports,9,airport,Asia/Tokyo
2298,Monbetsu,80,U,Japan,RJEB,MBE,44.303901672399995,143.404006958,Monbetsu Airport,OurAirports,9,airport,Asia/Tokyo
2299,Asahikawa,721,U,Japan,RJEC,AKJ,43.670799255371094,142.44700622558594,Asahikawa Airport,OurAirports,9,airport,Asia/Tokyo
2300,Okushiri,161,U,Japan,RJEO,OIR,42.0717010498,139.432998657,Okushiri Airport,OurAirports,9,airport,Asia/Tokyo
2301,Rishiri Island,112,U,Japan,RJER,RIS,45.2420005798,141.186004639,Rishiri Airport,OurAirports,9,airport,Asia/Tokyo
2302,Ashiya,98,U,Japan,RJFA,\N,33.88309860229492,130.6529998779297,Ashiya Airport,OurAirports,9,airport,Asia/Tokyo
2303,Yakushima,124,U,Japan,RJFC,KUM,30.3855991364,130.658996582,Yakushima Airport,OurAirports,9,airport,Asia/Tokyo
2304,Fukue,273,U,Japan,RJFE,FUJ,32.66630172729492,128.83299255371094,Fukue Airport,OurAirports,9,airport,Asia/Tokyo
2305,Fukuoka,32,U,Japan,RJFF,FUK,33.585899353027344,130.4510040283203,Fukuoka Airport,OurAirports,9,airport,Asia/Tokyo
2306,Tanegashima,768,U,Japan,RJFG,TNE,30.605100631699997,130.990997314,New Tanegashima Airport,OurAirports,9,airport,Asia/Tokyo
2307,Kagoshima,906,U,Japan,RJFK,KOJ,31.80340003967285,130.718994140625,Kagoshima Airport,OurAirports,9,airport,Asia/Tokyo
2308,Miyazaki,20,U,Japan,RJFM,KMI,31.877199173,131.449005127,Miyazaki Airport,OurAirports,9,airport,Asia/Tokyo
2309,Nyutabaru,259,U,Japan,RJFN,\N,32.08359909057617,131.4510040283203,Nyutabaru Airport,OurAirports,9,airport,Asia/Tokyo
2310,Oita,19,U,Japan,RJFO,OIT,33.479400634799994,131.736999512,Oita Airport,OurAirports,9,airport,Asia/Tokyo
2311,Kitakyushu,21,U,Japan,RJFR,KKJ,33.8459014893,131.035003662,Kitakyūshū Airport,OurAirports,9,airport,Asia/Tokyo
2312,Kumamoto,642,U,Japan,RJFT,KMJ,32.83729934692383,130.85499572753906,Kumamoto Airport,OurAirports,9,airport,Asia/Tokyo
2313,Nagasaki,15,U,Japan,RJFU,NGS,32.916900634799994,129.914001465,Nagasaki Airport,OurAirports,9,airport,Asia/Tokyo
2314,Kanoya,214,U,Japan,RJFY,\N,31.367599487304688,130.84500122070312,Kanoya Airport,OurAirports,9,airport,Asia/Tokyo
2315,Tsuiki,55,U,Japan,RJFZ,\N,33.6850013733,131.039993286,Tsuiki Air Field,OurAirports,9,airport,Asia/Tokyo
2316,Amami,27,U,Japan,RJKA,ASJ,28.430599212646484,129.71299743652344,Amami Airport,OurAirports,9,airport,Asia/Tokyo
2317,Okierabu,101,U,Japan,RJKB,OKE,27.4255008698,128.701004028,Okierabu Airport,OurAirports,9,airport,Asia/Tokyo
2318,Tokunoshima,17,U,Japan,RJKN,TKN,27.83639907836914,128.88099670410156,Tokunoshima Airport,OurAirports,9,airport,Asia/Tokyo
2319,Fukui,19,U,Japan,RJNF,FKJ,36.1427993774,136.223999023,Fukui Airport,OurAirports,9,airport,Asia/Tokyo
2320,Gifu,128,U,Japan,RJNG,QGU,35.394100189208984,136.8699951171875,Gifu Airport,OurAirports,9,airport,Asia/Tokyo
2321,Hamamatsu,150,U,Japan,RJNH,\N,34.75019836425781,137.7030029296875,Hamamatsu Airport,OurAirports,9,airport,Asia/Tokyo
2322,Kanazawa,36,U,Japan,RJNK,KMQ,36.39459991455078,136.40699768066406,Komatsu Airport,OurAirports,9,airport,Asia/Tokyo
2323,Oki Island,311,U,Japan,RJNO,OKI,36.18109893798828,133.3249969482422,Oki Airport,OurAirports,9,airport,Asia/Tokyo
2324,Toyama,95,U,Japan,RJNT,TOY,36.64830017089844,137.18800354003906,Toyama Airport,OurAirports,9,airport,Asia/Tokyo
2325,Yaizu,23,U,Japan,RJNY,\N,34.812801361083984,138.29800415039062,Shizuhama Airport,OurAirports,9,airport,Asia/Tokyo
2326,Hiroshima,1088,U,Japan,RJOA,HIJ,34.4361000061,132.919006348,Hiroshima Airport,OurAirports,9,airport,Asia/Tokyo
2327,Okayama,806,U,Japan,RJOB,OKJ,34.7569007874,133.854995728,Okayama Airport,OurAirports,9,airport,Asia/Tokyo
2328,Izumo,15,U,Japan,RJOC,IZO,35.4136009216,132.88999939,Izumo Airport,OurAirports,9,airport,Asia/Tokyo
2329,Hofu,7,U,Japan,RJOF,\N,34.034698486328125,131.5489959716797,Hofu Airport,OurAirports,9,airport,Asia/Tokyo
2330,Miho,20,U,Japan,RJOH,YGJ,35.4921989440918,133.23599243164062,Miho Yonago Airport,OurAirports,9,airport,Asia/Tokyo
2332,Kochi,42,U,Japan,RJOK,KCZ,33.546101,133.669006,Kōchi Ryōma Airport,OurAirports,9,airport,Asia/Tokyo
2333,Matsuyama,25,U,Japan,RJOM,MYJ,33.82720184326172,132.6999969482422,Matsuyama Airport,OurAirports,9,airport,Asia/Tokyo
2334,Osaka,50,U,Japan,RJOO,ITM,34.785499572753906,135.43800354003906,Osaka International Airport,OurAirports,9,airport,Asia/Tokyo
2335,Tottori,65,U,Japan,RJOR,TTJ,35.5301017761,134.167007446,Tottori Airport,OurAirports,9,airport,Asia/Tokyo
2336,Tokushima,26,U,Japan,RJOS,TKS,34.132801,134.606995,Tokushima Airport/JMSDF Air Base,OurAirports,9,airport,Asia/Tokyo
2337,Takamatsu,607,U,Japan,RJOT,TAK,34.214199066199996,134.01600647,Takamatsu Airport,OurAirports,9,airport,Asia/Tokyo
2338,Osaka,39,U,Japan,RJOY,\N,34.59629821777344,135.60299682617188,Yao Airport,OurAirports,9,airport,Asia/Tokyo
2339,Ozuki,13,U,Japan,RJOZ,\N,34.0452995300293,131.052001953125,Ozuki Airport,OurAirports,9,airport,Asia/Tokyo
2340,Aomori,664,U,Japan,RJSA,AOJ,40.73469924926758,140.6909942626953,Aomori Airport,OurAirports,9,airport,Asia/Tokyo
2341,Yamagata,353,U,Japan,RJSC,GAJ,38.411899566699994,140.371002197,Yamagata Airport,OurAirports,9,airport,Asia/Tokyo
2342,Sado,88,U,Japan,RJSD,SDS,38.0601997375,138.414001465,Sado Airport,OurAirports,9,airport,Asia/Tokyo
2343,Hachinoe,152,U,Japan,RJSH,HHE,40.556400299072266,141.46600341796875,Hachinohe Airport,OurAirports,9,airport,Asia/Tokyo
2344,Hanamaki,297,U,Japan,RJSI,HNA,39.4286003112793,141.13499450683594,Hanamaki Airport,OurAirports,9,airport,Asia/Tokyo
2345,Akita,313,U,Japan,RJSK,AXT,39.6156005859375,140.218994140625,Akita Airport,OurAirports,9,airport,Asia/Tokyo
2346,Misawa,119,U,Japan,RJSM,MSJ,40.703201293899994,141.367996216,Misawa Air Base,OurAirports,9,airport,Asia/Tokyo
2347,Sendai,15,U,Japan,RJSS,SDJ,38.1397018433,140.917007446,Sendai Airport,OurAirports,9,airport,Asia/Tokyo
2348,Matsushima,7,U,Japan,RJST,\N,38.4048995972,141.220001221,Matsushima Air Base,OurAirports,9,airport,Asia/Tokyo
2350,Atsugi,205,U,Japan,RJTA,NJA,35.4546012878418,139.4499969482422,Atsugi Naval Air Facility,OurAirports,9,airport,Asia/Tokyo
2351,Tateyama,10,U,Japan,RJTE,\N,34.987099,139.828995,Tateyama Airport,OurAirports,9,airport,Asia/Tokyo
2352,Hachijojima,303,U,Japan,RJTH,HAC,33.1150016785,139.785995483,Hachijojima Airport,OurAirports,9,airport,Asia/Tokyo
2353,Iruma,295,U,Japan,RJTJ,\N,35.84189987182617,139.41099548339844,Iruma Air Base,OurAirports,9,airport,Asia/Tokyo
2354,Kisarazu,10,U,Japan,RJTK,\N,35.39830017089844,139.91000366210938,Kisarazu Airport,OurAirports,9,airport,Asia/Tokyo
2355,Shimofusa,98,U,Japan,RJTL,\N,35.79890060424805,140.01100158691406,Shimofusa Airport,OurAirports,9,airport,Asia/Tokyo
2356,Oshima,130,U,Japan,RJTO,OIM,34.782001495399996,139.36000061,Oshima Airport,OurAirports,9,airport,Asia/Tokyo
2358,Zama,360,U,Japan,RJTR,\N,35.5138015747,139.393997192,Kastner Army Heliport,OurAirports,9,airport,Asia/Tokyo
2359,Tokyo,35,U,Japan,RJTT,HND,35.552299,139.779999,Tokyo Haneda International Airport,OurAirports,9,airport,Asia/Tokyo
2360,Yokota,463,U,Japan,RJTY,OKO,35.74850082397461,139.34800720214844,Yokota Air Base,OurAirports,9,airport,Asia/Tokyo
2361,Kwangju,39,U,South Korea,RKJJ,KWJ,35.123173,126.805444,Gwangju Airport,OurAirports,9,airport,Asia/Seoul
2364,Jhunju,96,U,South Korea,RKJU,CHN,35.87808,127.119112,Jeon Ju Airport (G-703),OurAirports,9,airport,Asia/Seoul
2365,Yeosu,53,U,South Korea,RKJY,RSU,34.84230041503906,127.61699676513672,Yeosu Airport,OurAirports,9,airport,Asia/Seoul
2366,Sokch'o,92,U,South Korea,RKND,\N,38.142601013183594,128.5989990234375,Sokcho Airport,OurAirports,9,airport,Asia/Seoul
2367,Kangnung,35,U,South Korea,RKNN,KAG,37.753601,128.943915,Gangneung Airport (K-18),OurAirports,9,airport,Asia/Seoul
2370,Cheju,118,U,South Korea,RKPC,CJU,33.51129913330078,126.49299621582031,Jeju International Airport,OurAirports,9,airport,Asia/Seoul
2371,Chinhae,8,U,South Korea,RKPE,CHF,35.140248,128.696229,Jinhae Airbase/Airport (G-813/K-10),OurAirports,9,airport,Asia/Seoul
2372,Busan,6,U,South Korea,RKPK,PUS,35.1795005798,128.93800354,Gimhae International Airport,OurAirports,9,airport,Asia/Seoul
2374,Ulsan,45,U,South Korea,RKPU,USN,35.59349823,129.352005005,Ulsan Airport,OurAirports,9,airport,Asia/Seoul
2375,Pyongtaek,51,U,South Korea,RKSG,\N,36.96220016479492,127.03099822998047,A 511 Airport,OurAirports,9,airport,Asia/Seoul
2376,Seoul East,92,U,South Korea,RKSM,SSN,37.444744,127.112718,Seoul Air Base (K-16),OurAirports,9,airport,Asia/Seoul
2377,Osan,38,U,South Korea,RKSO,OSN,37.090599,127.029999,Osan Air Base,OurAirports,9,airport,Asia/Seoul
2378,Seoul,59,U,South Korea,RKSS,GMP,37.5583,126.791,Gimpo International Airport,OurAirports,9,airport,Asia/Seoul
2379,Suwon,88,U,South Korea,RKSW,SWU,37.23939895629883,127.00700378417969,Suwon Airport,OurAirports,9,airport,Asia/Seoul
2380,Pohang,70,U,South Korea,RKTH,KPO,35.987955,129.420383,Pohang Airport (G-815/K-3),OurAirports,9,airport,Asia/Seoul
2381,Taegu,116,U,South Korea,RKTN,TAE,35.896872,128.65531,Daegu Airport,OurAirports,9,airport,Asia/Seoul
2383,Yechon,354,U,South Korea,RKTY,YEC,36.630373,128.34971,Yecheon Airbase,OurAirports,9,airport,Asia/Seoul
2384,Okinawa,12,N,Japan,ROAH,OKA,26.1958007812,127.646003723,Naha Airport,OurAirports,9,airport,Asia/Tokyo
2385,Iejima,184,U,Japan,RODE,\N,26.725757598876953,127.76490020751953,Ie Shima Auxiliary Air Base,OurAirports,9,airport,Asia/Tokyo
2386,Kadena,143,U,Japan,RODN,DNA,26.3556,127.767998,Kadena Air Base,OurAirports,9,airport,Asia/Tokyo
2387,Ishigaki,102,U,Japan,ROIG,ISG,24.396389,124.245,New Ishigaki Airport,OurAirports,9,airport,Asia/Tokyo
2388,Kumejima,23,U,Japan,ROKJ,UEO,26.363500595092773,126.71399688720703,Kumejima Airport,OurAirports,9,airport,Asia/Tokyo
2389,Minami Daito,167,U,Japan,ROMD,MMD,25.8465003967,131.263000488,Minami-Daito Airport,OurAirports,9,airport,Asia/Tokyo
2390,Miyako,150,U,Japan,ROMY,MMY,24.782800674399997,125.294998169,Miyako Airport,OurAirports,9,airport,Asia/Tokyo
2391,Kitadaito,80,U,Japan,RORK,KTD,25.9447002411,131.32699585,Kitadaito Airport,OurAirports,9,airport,Asia/Tokyo
2392,Shimojishima,54,U,Japan,RORS,SHI,24.8267002106,125.144996643,Shimojishima Airport,OurAirports,9,airport,Asia/Tokyo
2393,Tarama,36,U,Japan,RORT,TRA,24.653900146499996,124.675003052,Tarama Airport,OurAirports,9,airport,Asia/Tokyo
2394,Yoron,52,U,Japan,RORY,RNJ,27.0440006256,128.401992798,Yoron Airport,OurAirports,9,airport,Asia/Tokyo
2395,Futema,247,U,Japan,ROTM,\N,26.27429962158203,127.75599670410156,Futenma Marine Corps Air Station,OurAirports,9,airport,Asia/Tokyo
2396,Yonaguni Jima,70,U,Japan,ROYN,OGN,24.466899871826172,122.97799682617188,Yonaguni Airport,OurAirports,9,airport,Asia/Tokyo
2397,Manila,75,N,Philippines,RPLL,MNL,14.5086,121.019997,Ninoy Aquino International Airport,OurAirports,8,airport,Asia/Manila
2399,Cotabato,189,N,Philippines,RPMC,CBO,7.1652398109436035,124.20999908447266,Awang Airport,OurAirports,8,airport,Asia/Manila
2400,Ladag,601,N,Philippines,RPML,\N,8.41562,124.611,Cagayan De Oro Airport,OurAirports,8,airport,Asia/Manila
2401,Pagadian,5,N,Philippines,RPMP,PAG,7.83073144787,123.461179733,Pagadian Airport,OurAirports,8,airport,Asia/Manila
2402,Romblon,505,N,Philippines,RPMR,GES,6.05800008774,125.096000671,General Santos International Airport,OurAirports,8,airport,Asia/Manila
2404,Zamboanga,33,N,Philippines,RPMZ,ZAM,6.922420024871826,122.05999755859375,Zamboanga International Airport,OurAirports,8,airport,Asia/Manila
2405,Baguio,4251,N,Philippines,RPUB,BAG,16.375099182128906,120.62000274658203,Loakan Airport,OurAirports,8,airport,Asia/Manila
2406,Daet,10,N,Philippines,RPUD,DTE,14.129199981689453,122.9800033569336,Daet Airport,OurAirports,8,airport,Asia/Manila
2407,Floridablanca,151,N,Philippines,RPUF,\N,14.98724,120.492554,Basa Air Base,OurAirports,8,airport,Asia/Manila
